tahun,kode_prov,nama_prov,kabkota_4digit,kode_kab_2digit,nama_kab,kelas_kode,kelas,n_individu_tertimbang,n_individu_sample,pop_kab_total,pct_kelas_dalam_kab
2024,14,Riau,1471,71,Kota Pekanbaru,4,Upper AMC,128891.1641,323,1212318.0000,10.6318
2024,14,Riau,1471,71,Kota Pekanbaru,5,Lower MC,215903.4966,591,1212318.0000,17.8091
2024,14,Riau,1471,71,Kota Pekanbaru,6,Middle MC,43610.4835,117,1212318.0000,3.5973
2024,14,Riau,1471,71,Kota Pekanbaru,7,Upper MC,4790.1334,22,1212318.0000,0.3951
2024,14,Riau,1471,71,Kota Pekanbaru,8,Upper Class,1000.3105,8,1212318.0000,0.0825
2024,14,Riau,1473,73,Kota Dumai,1,Poor,22587.7340,163,319267.0000,7.0749
2024,14,Riau,1473,73,Kota Dumai,2,Vulnerable,77961.2041,536,319267.0000,24.4188
2024,14,Riau,1473,73,Kota Dumai,3,Lower AMC,133508.3948,983,319267.0000,41.8172
2024,14,Riau,1473,73,Kota Dumai,4,Upper AMC,41342.9635,318,319267.0000,12.9493
2024,14,Riau,1473,73,Kota Dumai,5,Lower MC,38849.2719,340,319267.0000,12.1683
2024,14,Riau,1473,73,Kota Dumai,6,Middle MC,4361.5261,40,319267.0000,1.3661
2024,14,Riau,1473,73,Kota Dumai,7,Upper MC,152.0715,3,319267.0000,0.0476
2024,14,Riau,1473,73,Kota Dumai,8,Upper Class,503.8341,5,319267.0000,0.1578
2024,15,Jambi,1501,1,Kab Kerinci,1,Poor,9085.3198,80,242910.0000,3.7402
2024,15,Jambi,1501,1,Kab Kerinci,2,Vulnerable,70096.4125,472,242910.0000,28.8569
2024,15,Jambi,1501,1,Kab Kerinci,3,Lower AMC,84870.7762,712,242910.0000,34.9392
2024,15,Jambi,1501,1,Kab Kerinci,4,Upper AMC,42124.3756,340,242910.0000,17.3416
2024,15,Jambi,1501,1,Kab Kerinci,5,Lower MC,34248.1096,295,242910.0000,14.0991
2024,15,Jambi,1501,1,Kab Kerinci,6,Middle MC,2226.9192,18,242910.0000,0.9168
2024,15,Jambi,1501,1,Kab Kerinci,8,Upper Class,258.0871,3,242910.0000,0.1062
2024,15,Jambi,1502,2,Kab Merangin,1,Poor,25224.0483,102,398645.0000,6.3274
2024,15,Jambi,1502,2,Kab Merangin,2,Vulnerable,108936.7276,574,398645.0000,27.3268
2024,15,Jambi,1502,2,Kab Merangin,3,Lower AMC,194590.7896,1083,398645.0000,48.8131
2024,15,Jambi,1502,2,Kab Merangin,4,Upper AMC,41422.5048,286,398645.0000,10.3908
2024,15,Jambi,1502,2,Kab Merangin,5,Lower MC,27377.7689,210,398645.0000,6.8677
2024,15,Jambi,1502,2,Kab Merangin,6,Middle MC,1064.3642,11,398645.0000,0.2670
2024,15,Jambi,1502,2,Kab Merangin,8,Upper Class,28.7966,1,398645.0000,0.0072
2024,15,Jambi,1503,3,Kab Sarolangun,1,Poor,31016.5537,169,317622.0000,9.7652
2024,15,Jambi,1503,3,Kab Sarolangun,2,Vulnerable,85293.8680,570,317622.0000,26.8539
2024,15,Jambi,1503,3,Kab Sarolangun,3,Lower AMC,137532.6939,871,317622.0000,43.3007
2024,15,Jambi,1503,3,Kab Sarolangun,4,Upper AMC,36037.5561,276,317622.0000,11.3461
2024,15,Jambi,1503,3,Kab Sarolangun,5,Lower MC,25012.1084,223,317622.0000,7.8748
2024,15,Jambi,1503,3,Kab Sarolangun,6,Middle MC,2452.6419,15,317622.0000,0.7722
2024,15,Jambi,1503,3,Kab Sarolangun,7,Upper MC,263.4179,8,317622.0000,0.0829
2024,15,Jambi,1503,3,Kab Sarolangun,8,Upper Class,13.1601,2,317622.0000,0.0041
2024,15,Jambi,1504,4,Kab Batanghari,1,Poor,24288.1544,191,274958.0000,8.8334
2024,15,Jambi,1504,4,Kab Batanghari,2,Vulnerable,84273.4041,668,274958.0000,30.6496
2024,15,Jambi,1504,4,Kab Batanghari,3,Lower AMC,106102.3274,841,274958.0000,38.5886
2024,15,Jambi,1504,4,Kab Batanghari,4,Upper AMC,33512.1603,271,274958.0000,12.1881
2024,15,Jambi,1504,4,Kab Batanghari,5,Lower MC,22443.7312,228,274958.0000,8.1626
2024,15,Jambi,1504,4,Kab Batanghari,6,Middle MC,3588.6110,27,274958.0000,1.3051
2024,15,Jambi,1504,4,Kab Batanghari,7,Upper MC,435.0976,2,274958.0000,0.1582
2024,15,Jambi,1504,4,Kab Batanghari,8,Upper Class,314.5141,4,274958.0000,0.1144
2024,15,Jambi,1505,5,Kab Muaro Jambi,1,Poor,19000.1811,80,479461.0000,3.9628
2024,15,Jambi,1505,5,Kab Muaro Jambi,2,Vulnerable,123088.9201,557,479461.0000,25.6724
2024,15,Jambi,1505,5,Kab Muaro Jambi,3,Lower AMC,206159.2735,984,479461.0000,42.9981
2024,15,Jambi,1505,5,Kab Muaro Jambi,4,Upper AMC,57269.5097,345,479461.0000,11.9446
2024,15,Jambi,1505,5,Kab Muaro Jambi,5,Lower MC,68822.5018,421,479461.0000,14.3541
2024,15,Jambi,1505,5,Kab Muaro Jambi,6,Middle MC,4611.2296,25,479461.0000,0.9618
2024,15,Jambi,1505,5,Kab Muaro Jambi,8,Upper Class,509.3840,5,479461.0000,0.1062
2024,15,Jambi,1506,6,Kab Tanjung Jabung Timur,1,Poor,28564.5615,204,215592.0000,13.2494
2024,15,Jambi,1506,6,Kab Tanjung Jabung Timur,2,Vulnerable,51215.4483,452,215592.0000,23.7557
2024,15,Jambi,1506,6,Kab Tanjung Jabung Timur,3,Lower AMC,82260.4396,664,215592.0000,38.1556
2024,15,Jambi,1506,6,Kab Tanjung Jabung Timur,4,Upper AMC,28803.3313,334,215592.0000,13.3601
2024,15,Jambi,1506,6,Kab Tanjung Jabung Timur,5,Lower MC,23459.2909,283,215592.0000,10.8813
2024,15,Jambi,1506,6,Kab Tanjung Jabung Timur,6,Middle MC,491.8371,10,215592.0000,0.2281
2024,15,Jambi,1506,6,Kab Tanjung Jabung Timur,7,Upper MC,773.6075,6,215592.0000,0.3588
2024,15,Jambi,1506,6,Kab Tanjung Jabung Timur,8,Upper Class,23.4839,3,215592.0000,0.0109
2024,15,Jambi,1507,7,Kab Tanjung Jabung Barat,1,Poor,49627.0082,235,347103.0000,14.2975
2024,15,Jambi,1507,7,Kab Tanjung Jabung Barat,2,Vulnerable,115119.4881,659,347103.0000,33.1658
2024,15,Jambi,1507,7,Kab Tanjung Jabung Barat,3,Lower AMC,124193.7320,809,347103.0000,35.7801
2024,15,Jambi,1507,7,Kab Tanjung Jabung Barat,4,Upper AMC,25702.3716,206,347103.0000,7.4048
2024,15,Jambi,1507,7,Kab Tanjung Jabung Barat,5,Lower MC,31379.5346,244,347103.0000,9.0404
2024,15,Jambi,1507,7,Kab Tanjung Jabung Barat,6,Middle MC,6.8879,1,347103.0000,0.0020
2024,15,Jambi,1507,7,Kab Tanjung Jabung Barat,7,Upper MC,1073.9777,3,347103.0000,0.3094
2024,15,Jambi,1508,8,Kab Tebo,1,Poor,35206.4791,148,367132.0000,9.5896
2024,15,Jambi,1508,8,Kab Tebo,2,Vulnerable,122728.5426,597,367132.0000,33.4290
2024,15,Jambi,1508,8,Kab Tebo,3,Lower AMC,152091.3072,970,367132.0000,41.4269
2024,15,Jambi,1508,8,Kab Tebo,4,Upper AMC,34392.0866,252,367132.0000,9.3678
2024,15,Jambi,1508,8,Kab Tebo,5,Lower MC,21690.8765,211,367132.0000,5.9082
2024,15,Jambi,1508,8,Kab Tebo,6,Middle MC,1022.7080,13,367132.0000,0.2786
2024,15,Jambi,1509,9,Kab Bungo,1,Poor,5142.1410,48,396075.0000,1.2983
2024,15,Jambi,1509,9,Kab Bungo,2,Vulnerable,77330.4839,407,396075.0000,19.5242
2024,15,Jambi,1509,9,Kab Bungo,3,Lower AMC,172052.1624,947,396075.0000,43.4393
2024,15,Jambi,1509,9,Kab Bungo,4,Upper AMC,80326.9397,460,396075.0000,20.2807
2024,15,Jambi,1509,9,Kab Bungo,5,Lower MC,58907.1910,434,396075.0000,14.8727
2024,15,Jambi,1509,9,Kab Bungo,6,Middle MC,2020.7770,27,396075.0000,0.5102
2024,15,Jambi,1509,9,Kab Bungo,7,Upper MC,295.3050,4,396075.0000,0.0746
2024,15,Jambi,1571,71,Kota Jambi,1,Poor,31092.7631,86,611120.0000,5.0878
2024,15,Jambi,1571,71,Kota Jambi,2,Vulnerable,150061.3019,572,611120.0000,24.5551
2024,15,Jambi,1571,71,Kota Jambi,3,Lower AMC,214212.9556,939,611120.0000,35.0525
2024,15,Jambi,1571,71,Kota Jambi,4,Upper AMC,82830.6869,354,611120.0000,13.5539
2024,15,Jambi,1571,71,Kota Jambi,5,Lower MC,109074.3879,540,611120.0000,17.8483
2024,15,Jambi,1571,71,Kota Jambi,6,Middle MC,14871.7915,80,611120.0000,2.4335
2024,15,Jambi,1571,71,Kota Jambi,7,Upper MC,2211.1798,12,611120.0000,0.3618
2024,15,Jambi,1571,71,Kota Jambi,8,Upper Class,6764.9332,25,611120.0000,1.1070
2024,15,Jambi,1572,72,Kota Sungai Penuh,1,Poor,7176.6054,109,88788.0000,8.0829
2024,15,Jambi,1572,72,Kota Sungai Penuh,2,Vulnerable,25039.7614,454,88788.0000,28.2017
2024,15,Jambi,1572,72,Kota Sungai Penuh,3,Lower AMC,35077.0886,705,88788.0000,39.5066
2024,15,Jambi,1572,72,Kota Sungai Penuh,4,Upper AMC,8146.0846,214,88788.0000,9.1748
2024,15,Jambi,1572,72,Kota Sungai Penuh,5,Lower MC,13053.9541,277,88788.0000,14.7024
2024,15,Jambi,1572,72,Kota Sungai Penuh,6,Middle MC,286.5533,8,88788.0000,0.3227
2024,15,Jambi,1572,72,Kota Sungai Penuh,7,Upper MC,7.9526,2,88788.0000,0.0090
2024,16,Sumatera Selatan,1601,1,Kab Ogan Komering Ulu,1,Poor,60008.1464,364,389038.0000,15.4248
2024,16,Sumatera Selatan,1601,1,Kab Ogan Komering Ulu,2,Vulnerable,145915.3887,840,389038.0000,37.5067
2024,16,Sumatera Selatan,1601,1,Kab Ogan Komering Ulu,3,Lower AMC,90022.7839,605,389038.0000,23.1398
2024,16,Sumatera Selatan,1601,1,Kab Ogan Komering Ulu,4,Upper AMC,42042.3328,280,389038.0000,10.8067
2024,16,Sumatera Selatan,1601,1,Kab Ogan Komering Ulu,5,Lower MC,48960.6537,318,389038.0000,12.5851
2024,16,Sumatera Selatan,1601,1,Kab Ogan Komering Ulu,6,Middle MC,2083.0123,14,389038.0000,0.5354
2024,16,Sumatera Selatan,1601,1,Kab Ogan Komering Ulu,8,Upper Class,5.6822,1,389038.0000,0.0015
2024,16,Sumatera Selatan,1602,2,Kab Ogan Komering Ilir,1,Poor,53100.4468,149,880355.0000,6.0317
2024,16,Sumatera Selatan,1602,2,Kab Ogan Komering Ilir,2,Vulnerable,251863.0320,704,880355.0000,28.6093
2024,16,Sumatera Selatan,1602,2,Kab Ogan Komering Ilir,3,Lower AMC,301273.4390,836,880355.0000,34.2218
2024,16,Sumatera Selatan,1602,2,Kab Ogan Komering Ilir,4,Upper AMC,130103.3194,483,880355.0000,14.7785
2024,16,Sumatera Selatan,1602,2,Kab Ogan Komering Ilir,5,Lower MC,138976.9063,520,880355.0000,15.7865
2024,16,Sumatera Selatan,1602,2,Kab Ogan Komering Ilir,6,Middle MC,4677.5185,20,880355.0000,0.5313
2024,16,Sumatera Selatan,1602,2,Kab Ogan Komering Ilir,7,Upper MC,360.3380,2,880355.0000,0.0409
2024,16,Sumatera Selatan,1603,3,Kab Muara Enim,1,Poor,60458.2233,211,678350.0000,8.9125
2024,16,Sumatera Selatan,1603,3,Kab Muara Enim,2,Vulnerable,159639.0214,643,678350.0000,23.5334
2024,16,Sumatera Selatan,1603,3,Kab Muara Enim,3,Lower AMC,232393.3437,952,678350.0000,34.2586
2024,16,Sumatera Selatan,1603,3,Kab Muara Enim,4,Upper AMC,114840.9116,508,678350.0000,16.9294
2024,16,Sumatera Selatan,1603,3,Kab Muara Enim,5,Lower MC,107551.6638,532,678350.0000,15.8549
2024,16,Sumatera Selatan,1603,3,Kab Muara Enim,6,Middle MC,2680.9497,12,678350.0000,0.3952
2024,16,Sumatera Selatan,1603,3,Kab Muara Enim,7,Upper MC,785.8865,5,678350.0000,0.1159
2024,16,Sumatera Selatan,1604,4,Kab Lahat,1,Poor,37292.8978,201,425588.0000,8.7627
2024,16,Sumatera Selatan,1604,4,Kab Lahat,2,Vulnerable,91854.1085,510,425588.0000,21.5829
2024,16,Sumatera Selatan,1604,4,Kab Lahat,3,Lower AMC,139622.3988,752,425588.0000,32.8069
2024,16,Sumatera Selatan,1604,4,Kab Lahat,4,Upper AMC,85511.2310,512,425588.0000,20.0925
2024,16,Sumatera Selatan,1604,4,Kab Lahat,5,Lower MC,66738.0558,473,425588.0000,15.6814
2024,16,Sumatera Selatan,1604,4,Kab Lahat,6,Middle MC,3986.8591,18,425588.0000,0.9368
2024,16,Sumatera Selatan,1604,4,Kab Lahat,7,Upper MC,582.4491,4,425588.0000,0.1369
2024,16,Sumatera Selatan,1605,5,Kab Musi Rawas,1,Poor,28958.0109,89,427444.0000,6.7747
2024,16,Sumatera Selatan,1605,5,Kab Musi Rawas,2,Vulnerable,130533.5565,519,427444.0000,30.5382
2024,16,Sumatera Selatan,1605,5,Kab Musi Rawas,3,Lower AMC,150302.0484,672,427444.0000,35.1630
2024,16,Sumatera Selatan,1605,5,Kab Musi Rawas,4,Upper AMC,71718.2828,323,427444.0000,16.7784
2024,16,Sumatera Selatan,1605,5,Kab Musi Rawas,5,Lower MC,43768.1433,265,427444.0000,10.2395
2024,16,Sumatera Selatan,1605,5,Kab Musi Rawas,6,Middle MC,965.6487,3,427444.0000,0.2259
2024,16,Sumatera Selatan,1605,5,Kab Musi Rawas,7,Upper MC,1198.3095,6,427444.0000,0.2803
2024,16,Sumatera Selatan,1606,6,Kab Musi Banyuasin,1,Poor,19781.8117,46,690433.0000,2.8651
2024,16,Sumatera Selatan,1606,6,Kab Musi Banyuasin,2,Vulnerable,161638.9705,491,690433.0000,23.4112
2024,16,Sumatera Selatan,1606,6,Kab Musi Banyuasin,3,Lower AMC,229137.5124,816,690433.0000,33.1875
2024,16,Sumatera Selatan,1606,6,Kab Musi Banyuasin,4,Upper AMC,162678.9014,589,690433.0000,23.5619
2024,16,Sumatera Selatan,1606,6,Kab Musi Banyuasin,5,Lower MC,106576.9764,461,690433.0000,15.4363
2024,16,Sumatera Selatan,1606,6,Kab Musi Banyuasin,6,Middle MC,8671.9117,36,690433.0000,1.2560
2024,16,Sumatera Selatan,1606,6,Kab Musi Banyuasin,8,Upper Class,1946.9159,5,690433.0000,0.2820
2024,16,Sumatera Selatan,1607,7,Kab Banyuasin,1,Poor,55708.1561,147,906160.0000,6.1477
2024,16,Sumatera Selatan,1607,7,Kab Banyuasin,2,Vulnerable,182285.3353,480,906160.0000,20.1162
2024,16,Sumatera Selatan,1607,7,Kab Banyuasin,3,Lower AMC,320719.6919,989,906160.0000,35.3933
2024,16,Sumatera Selatan,1607,7,Kab Banyuasin,4,Upper AMC,222017.6531,709,906160.0000,24.5009
2024,16,Sumatera Selatan,1607,7,Kab Banyuasin,5,Lower MC,124219.3045,487,906160.0000,13.7083
2024,16,Sumatera Selatan,1607,7,Kab Banyuasin,6,Middle MC,1209.8590,7,906160.0000,0.1335
2024,16,Sumatera Selatan,1608,8,Kab Ogan Komering Ulu Selatan,1,Poor,105543.4110,502,383322.0000,27.5339
2024,16,Sumatera Selatan,1608,8,Kab Ogan Komering Ulu Selatan,2,Vulnerable,123705.5809,547,383322.0000,32.2720
2024,16,Sumatera Selatan,1608,8,Kab Ogan Komering Ulu Selatan,3,Lower AMC,92834.9171,520,383322.0000,24.2185
2024,16,Sumatera Selatan,1608,8,Kab Ogan Komering Ulu Selatan,4,Upper AMC,25030.4449,165,383322.0000,6.5299
2024,16,Sumatera Selatan,1608,8,Kab Ogan Komering Ulu Selatan,5,Lower MC,31117.5753,172,383322.0000,8.1179
2024,16,Sumatera Selatan,1608,8,Kab Ogan Komering Ulu Selatan,6,Middle MC,4429.4695,14,383322.0000,1.1555
2024,16,Sumatera Selatan,1608,8,Kab Ogan Komering Ulu Selatan,7,Upper MC,660.6014,4,383322.0000,0.1723
2024,16,Sumatera Selatan,1609,9,Kab Ogan Komering Ulu Timur,1,Poor,99152.4091,271,705125.0000,14.0617
2024,16,Sumatera Selatan,1609,9,Kab Ogan Komering Ulu Timur,2,Vulnerable,206141.8238,618,705125.0000,29.2348
2024,16,Sumatera Selatan,1609,9,Kab Ogan Komering Ulu Timur,3,Lower AMC,229121.7764,835,705125.0000,32.4938
2024,16,Sumatera Selatan,1609,9,Kab Ogan Komering Ulu Timur,4,Upper AMC,84986.3548,366,705125.0000,12.0527
2024,16,Sumatera Selatan,1609,9,Kab Ogan Komering Ulu Timur,5,Lower MC,84082.2879,315,705125.0000,11.9245
2024,16,Sumatera Selatan,1609,9,Kab Ogan Komering Ulu Timur,6,Middle MC,760.4714,4,705125.0000,0.1078
2024,16,Sumatera Selatan,1609,9,Kab Ogan Komering Ulu Timur,7,Upper MC,879.8766,5,705125.0000,0.1248
2024,16,Sumatera Selatan,1610,10,Kab Ogan Ilir,1,Poor,69008.3441,331,451114.0000,15.2973
2024,16,Sumatera Selatan,1610,10,Kab Ogan Ilir,2,Vulnerable,131388.2806,713,451114.0000,29.1253
2024,16,Sumatera Selatan,1610,10,Kab Ogan Ilir,3,Lower AMC,123253.0763,640,451114.0000,27.3219
2024,16,Sumatera Selatan,1610,10,Kab Ogan Ilir,4,Upper AMC,87123.6469,452,451114.0000,19.3130
2024,16,Sumatera Selatan,1610,10,Kab Ogan Ilir,5,Lower MC,39795.4540,244,451114.0000,8.8216
2024,16,Sumatera Selatan,1610,10,Kab Ogan Ilir,6,Middle MC,545.1982,10,451114.0000,0.1209
2024,16,Sumatera Selatan,1611,11,Kab Empat Lawang,1,Poor,95037.1427,538,263568.0000,36.0579
2024,16,Sumatera Selatan,1611,11,Kab Empat Lawang,2,Vulnerable,67048.0266,479,263568.0000,25.4386
2024,16,Sumatera Selatan,1611,11,Kab Empat Lawang,3,Lower AMC,47325.3793,378,263568.0000,17.9557
2024,16,Sumatera Selatan,1611,11,Kab Empat Lawang,4,Upper AMC,29345.2779,234,263568.0000,11.1339
2024,16,Sumatera Selatan,1611,11,Kab Empat Lawang,5,Lower MC,22139.0259,196,263568.0000,8.3997
2024,16,Sumatera Selatan,1611,11,Kab Empat Lawang,6,Middle MC,2673.1477,13,263568.0000,1.0142
2024,16,Sumatera Selatan,1612,12,Kab Penukal Abab Lematang Ilir,1,Poor,40560.4215,270,201487.0000,20.1305
2024,16,Sumatera Selatan,1612,12,Kab Penukal Abab Lematang Ilir,2,Vulnerable,68552.4300,643,201487.0000,34.0233
2024,16,Sumatera Selatan,1612,12,Kab Penukal Abab Lematang Ilir,3,Lower AMC,57759.7520,603,201487.0000,28.6667
2024,16,Sumatera Selatan,1612,12,Kab Penukal Abab Lematang Ilir,4,Upper AMC,20430.6328,220,201487.0000,10.1399
2024,16,Sumatera Selatan,1612,12,Kab Penukal Abab Lematang Ilir,5,Lower MC,13302.7132,167,201487.0000,6.6023
2024,16,Sumatera Selatan,1612,12,Kab Penukal Abab Lematang Ilir,6,Middle MC,881.0504,10,201487.0000,0.4373
2024,16,Sumatera Selatan,1613,13,Kab Musi Rawas Utara,1,Poor,14196.4479,90,202982.0000,6.9939
2024,16,Sumatera Selatan,1613,13,Kab Musi Rawas Utara,2,Vulnerable,53567.3210,478,202982.0000,26.3902
2024,16,Sumatera Selatan,1613,13,Kab Musi Rawas Utara,3,Lower AMC,88880.4849,740,202982.0000,43.7874
2024,16,Sumatera Selatan,1613,13,Kab Musi Rawas Utara,4,Upper AMC,32509.8513,286,202982.0000,16.0161
2024,16,Sumatera Selatan,1613,13,Kab Musi Rawas Utara,5,Lower MC,13680.6500,147,202982.0000,6.7398
2024,16,Sumatera Selatan,1613,13,Kab Musi Rawas Utara,6,Middle MC,147.2448,4,202982.0000,0.0725
2024,16,Sumatera Selatan,1671,71,Kota Palembang,1,Poor,155986.4280,227,1776384.0000,8.7811
2024,16,Sumatera Selatan,1671,71,Kota Palembang,2,Vulnerable,328913.9719,570,1776384.0000,18.5159
2024,16,Sumatera Selatan,1671,71,Kota Palembang,3,Lower AMC,521845.0702,952,1776384.0000,29.3768
2024,16,Sumatera Selatan,1671,71,Kota Palembang,4,Upper AMC,296107.1646,597,1776384.0000,16.6691
2024,16,Sumatera Selatan,1671,71,Kota Palembang,5,Lower MC,441169.5493,906,1776384.0000,24.8353
2024,16,Sumatera Selatan,1671,71,Kota Palembang,6,Middle MC,28589.6889,82,1776384.0000,1.6094
2024,16,Sumatera Selatan,1671,71,Kota Palembang,7,Upper MC,477.3236,2,1776384.0000,0.0269
2024,16,Sumatera Selatan,1671,71,Kota Palembang,8,Upper Class,3294.8036,10,1776384.0000,0.1855
2024,16,Sumatera Selatan,1672,72,Kota Prabumulih,1,Poor,30814.7016,286,201469.0000,15.2950
2024,16,Sumatera Selatan,1672,72,Kota Prabumulih,2,Vulnerable,69059.7000,617,201469.0000,34.2781
2024,16,Sumatera Selatan,1672,72,Kota Prabumulih,3,Lower AMC,46824.4028,486,201469.0000,23.2415
2024,16,Sumatera Selatan,1672,72,Kota Prabumulih,4,Upper AMC,25991.3719,286,201469.0000,12.9009
2024,16,Sumatera Selatan,1672,72,Kota Prabumulih,5,Lower MC,27974.1321,369,201469.0000,13.8851
2024,16,Sumatera Selatan,1672,72,Kota Prabumulih,6,Middle MC,504.4462,12,201469.0000,0.2504
2024,16,Sumatera Selatan,1672,72,Kota Prabumulih,7,Upper MC,18.4525,2,201469.0000,0.0092
2024,16,Sumatera Selatan,1672,72,Kota Prabumulih,8,Upper Class,281.7929,4,201469.0000,0.1399
2024,16,Sumatera Selatan,1673,73,Kota Pagar Alam,1,Poor,13471.7370,164,144488.0000,9.3238
2024,16,Sumatera Selatan,1673,73,Kota Pagar Alam,2,Vulnerable,49896.4628,611,144488.0000,34.5333
2024,16,Sumatera Selatan,1673,73,Kota Pagar Alam,3,Lower AMC,48392.7916,637,144488.0000,33.4926
2024,16,Sumatera Selatan,1673,73,Kota Pagar Alam,4,Upper AMC,21689.4471,321,144488.0000,15.0112
2024,16,Sumatera Selatan,1673,73,Kota Pagar Alam,5,Lower MC,11002.3726,203,144488.0000,7.6147
2024,16,Sumatera Selatan,1673,73,Kota Pagar Alam,6,Middle MC,23.7701,2,144488.0000,0.0165
2024,16,Sumatera Selatan,1673,73,Kota Pagar Alam,7,Upper MC,11.4188,1,144488.0000,0.0079
2024,16,Sumatera Selatan,1674,74,Kota Lubuk Linggau,1,Poor,45162.1816,360,248283.0000,18.1898
2024,16,Sumatera Selatan,1674,74,Kota Lubuk Linggau,2,Vulnerable,73075.3977,582,248283.0000,29.4323
2024,16,Sumatera Selatan,1674,74,Kota Lubuk Linggau,3,Lower AMC,67739.9020,564,248283.0000,27.2833
2024,16,Sumatera Selatan,1674,74,Kota Lubuk Linggau,4,Upper AMC,31467.7644,280,248283.0000,12.6742
2024,16,Sumatera Selatan,1674,74,Kota Lubuk Linggau,5,Lower MC,29676.8142,298,248283.0000,11.9528
2024,16,Sumatera Selatan,1674,74,Kota Lubuk Linggau,6,Middle MC,583.5270,9,248283.0000,0.2350
2024,16,Sumatera Selatan,1674,74,Kota Lubuk Linggau,8,Upper Class,577.4131,4,248283.0000,0.2326
2024,17,Bengkulu,1701,1,Kab Bengkulu Selatan,1,Poor,27289.1447,263,186023.0000,14.6698
2024,17,Bengkulu,1701,1,Kab Bengkulu Selatan,2,Vulnerable,68488.4080,670,186023.0000,36.8172
2024,17,Bengkulu,1701,1,Kab Bengkulu Selatan,3,Lower AMC,63449.9473,685,186023.0000,34.1087
2024,17,Bengkulu,1701,1,Kab Bengkulu Selatan,4,Upper AMC,14922.9070,193,186023.0000,8.0221
2024,17,Bengkulu,1701,1,Kab Bengkulu Selatan,5,Lower MC,11246.1935,173,186023.0000,6.0456
2024,17,Bengkulu,1701,1,Kab Bengkulu Selatan,6,Middle MC,516.6190,11,186023.0000,0.2777
2024,17,Bengkulu,1701,1,Kab Bengkulu Selatan,7,Upper MC,45.7805,1,186023.0000,0.0246
2024,17,Bengkulu,1701,1,Kab Bengkulu Selatan,8,Upper Class,64.0000,3,186023.0000,0.0344
2024,17,Bengkulu,1702,2,Kab Rejang Lebong,1,Poor,52489.1807,344,281047.0000,18.6763
2024,17,Bengkulu,1702,2,Kab Rejang Lebong,2,Vulnerable,90235.3896,616,281047.0000,32.1069
2024,17,Bengkulu,1702,2,Kab Rejang Lebong,3,Lower AMC,94805.9235,666,281047.0000,33.7331
2024,17,Bengkulu,1702,2,Kab Rejang Lebong,4,Upper AMC,28846.2692,234,281047.0000,10.2639
2024,17,Bengkulu,1702,2,Kab Rejang Lebong,5,Lower MC,14435.2516,142,281047.0000,5.1362
2024,17,Bengkulu,1702,2,Kab Rejang Lebong,6,Middle MC,234.9853,3,281047.0000,0.0836
2024,17,Bengkulu,1703,3,Kab Bengkulu Utara,1,Poor,44719.2308,285,315079.0000,14.1930
2024,17,Bengkulu,1703,3,Kab Bengkulu Utara,2,Vulnerable,82362.9345,535,315079.0000,26.1404
2024,17,Bengkulu,1703,3,Kab Bengkulu Utara,3,Lower AMC,124953.3588,812,315079.0000,39.6578
2024,17,Bengkulu,1703,3,Kab Bengkulu Utara,4,Upper AMC,38466.7841,255,315079.0000,12.2086
2024,17,Bengkulu,1703,3,Kab Bengkulu Utara,5,Lower MC,23340.6249,216,315079.0000,7.4079
2024,17,Bengkulu,1703,3,Kab Bengkulu Utara,6,Middle MC,786.7810,11,315079.0000,0.2497
2024,17,Bengkulu,1703,3,Kab Bengkulu Utara,8,Upper Class,449.2859,3,315079.0000,0.1426
2024,17,Bengkulu,1704,4,Kab Kaur,1,Poor,27500.0454,366,127020.0000,21.6502
2024,17,Bengkulu,1704,4,Kab Kaur,2,Vulnerable,44013.4722,671,127020.0000,34.6508
2024,17,Bengkulu,1704,4,Kab Kaur,3,Lower AMC,35497.3479,574,127020.0000,27.9463
2024,17,Bengkulu,1704,4,Kab Kaur,4,Upper AMC,14320.3968,224,127020.0000,11.2741
2024,17,Bengkulu,1704,4,Kab Kaur,5,Lower MC,5150.8075,115,127020.0000,4.0551
2024,17,Bengkulu,1704,4,Kab Kaur,6,Middle MC,476.9481,7,127020.0000,0.3755
2024,17,Bengkulu,1704,4,Kab Kaur,8,Upper Class,60.9820,4,127020.0000,0.0480
2024,17,Bengkulu,1705,5,Kab Seluma,1,Poor,27596.3743,228,203628.0000,13.5523
2024,17,Bengkulu,1705,5,Kab Seluma,2,Vulnerable,71732.5686,617,203628.0000,35.2273
2024,17,Bengkulu,1705,5,Kab Seluma,3,Lower AMC,68448.1598,688,203628.0000,33.6143
2024,17,Bengkulu,1705,5,Kab Seluma,4,Upper AMC,21761.7551,234,203628.0000,10.6870
2024,17,Bengkulu,1705,5,Kab Seluma,5,Lower MC,13313.6070,123,203628.0000,6.5382
2024,17,Bengkulu,1705,5,Kab Seluma,6,Middle MC,570.1261,12,203628.0000,0.2800
2024,17,Bengkulu,1705,5,Kab Seluma,7,Upper MC,205.4091,2,203628.0000,0.1009
2024,17,Bengkulu,1706,6,Kab Muko Muko,1,Poor,9232.9160,83,194086.0000,4.7571
2024,17,Bengkulu,1706,6,Kab Muko Muko,2,Vulnerable,41374.4514,381,194086.0000,21.3176
2024,17,Bengkulu,1706,6,Kab Muko Muko,3,Lower AMC,75945.8175,812,194086.0000,39.1300
