desa_id,kabkota_id_full,nama_desa,nama_kabkota,vintage_year,sektor,count_total,potensi_weighted
4,3174,Kota Bambu Utara,Jakarta Barat,2024,9,59,976736218.5782416
1,3174,Kalianyar,Jakarta Barat,2024,7,62,974936904.102848
7,3175,Tanjung Priuk,Jakarta Utara,2020,7,126,974717977.3948631
3,3172,Tengah,Jakarta Timur,2021,9,286,973636612.2448981
3,3172,Tengah,Jakarta Timur,2020,9,286,973636612.2448981
1,3172,Pisangan Timur,Jakarta Timur,2020,7,191,973556142.6693143
4,3175,Lagoa,Jakarta Utara,2025,9,84,973100143.9908916
3,3175,Marunda,Jakarta Utara,2024,7,55,971726932.1215564
6,3174,Kedoya Selatan,Jakarta Barat,2021,7,39,969131133.8770809
7,3173,Kampung Bali,Jakarta Pusat,2021,9,54,968232417.7182591
1,3171,Menteng Dalam,Jakarta Selatan,2018,7,242,967928359.7929626
4,3171,Jagakarsa,Jakarta Selatan,2020,7,126,964874958.0270541
11,3174,Pekojan,Jakarta Barat,2021,7,45,964236532.1908331
4,3174,Kota Bambu Utara,Jakarta Barat,2018,7,70,964236532.190833
4,3172,Ujung Menteng,Jakarta Timur,2018,9,235,964214322.4489795
5,3172,Rambutan,Jakarta Timur,2021,7,162,963587991.0378878
1,3172,Bidara Cina,Jakarta Timur,2020,7,195,963587991.0378878
1,3173,Cideng,Jakarta Pusat,2020,9,47,963462799.8969867
2,3172,Cilangkap,Jakarta Timur,2020,7,251,960265273.8274124
1,3172,Pisangan Timur,Jakarta Timur,2021,7,190,960265273.8274124
1,3173,Kenari,Jakarta Pusat,2024,7,53,960129610.4003682
2,3174,Duri Selatan,Jakarta Barat,2021,7,79,959341930.5045851
5,3171,Bukit Duri,Jakarta Selatan,2021,7,52,958768154.4952374
4,3171,Gandaria Selatan,Jakarta Selatan,2018,7,173,955714752.729329
5,3174,Kamal,Jakarta Barat,2020,7,53,954447328.8183372
9,3171,Rawa Barat,Jakarta Selatan,2025,9,54,953935965.3655949
1,3173,Kenari,Jakarta Pusat,2018,9,41,953923564.2544423
3,3175,Pegangsaan Dua,Jakarta Utara,2020,9,182,953538878.6171274
3,3175,Pegangsaan Dua,Jakarta Utara,2021,9,182,953538878.6171274
1,3173,Menteng,Jakarta Pusat,2025,7,94,952745912.8154228
1,3173,Cideng,Jakarta Pusat,2018,9,46,951538755.3438063
2,3173,Cempaka Putih Timur,Jakarta Pusat,2018,7,203,951284902.8728377
2,3174,Duri Selatan,Jakarta Barat,2025,9,345,950502680.8204952
2,3172,Duren Sawit,Jakarta Timur,2025,9,157,950342178.2008771
4,3171,Gandaria Selatan,Jakarta Selatan,2020,7,168,949607949.1975121
4,3171,Mampang Prapatan,Jakarta Selatan,2020,9,214,947942896.1178766
1,3174,Palmerah,Jakarta Barat,2025,9,253,947840208.3251996
1,3173,Harapan Mulya,Jakarta Pusat,2020,7,99,946776443.6175162
5,3175,Rawabadak Utara,Jakarta Utara,2020,7,143,946601112.662319
3,3175,Pegangsaan Dua,Jakarta Utara,2018,9,179,945075515.7891648
4,3172,Kayu Manis,Jakarta Timur,2024,7,61,944757103.775391
4,3172,Halim Perdana Kusumah,Jakarta Timur,2024,7,38,944757103.775391
3,3172,Tengah,Jakarta Timur,2018,9,284,942228979.5918368
4,3172,Ujung Menteng,Jakarta Timur,2020,9,231,942228979.5918367
1,3171,Gandaria Utara,Jakarta Selatan,2025,7,94,941789934.279942
3,3171,Cilandak Barat,Jakarta Selatan,2025,7,137,941789934.2799419
3,3173,Tanah Tinggi,Jakarta Pusat,2024,9,23,941179488.9701372
3,3171,Ulujami,Jakarta Selatan,2021,9,204,939999240.5638161
2,3171,Pondok Labu,Jakarta Selatan,2025,9,131,938745902.2228305
4,3171,Pancoran,Jakarta Selatan,2024,7,39,938147535.4987267
2,3175,Sunter Jaya,Jakarta Utara,2025,9,97,937960416.5689982
1,3171,Cilandak Timur,Jakarta Selatan,2018,7,203,937394342.1338786
3,3175,Pegangsaan Dua,Jakarta Utara,2020,7,73,937228824.4181376
4,3172,Dukuh,Jakarta Timur,2018,7,273,937006253.354084
6,3172,Rawa Bunga,Jakarta Timur,2025,9,44,935777547.1173388
2,3175,Sunter Jaya,Jakarta Utara,2020,9,93,933791032.0185479
4,3172,Cijantung,Jakarta Timur,2020,7,207,933683536.1436086
1,3171,Lebak Bulus,Jakarta Selatan,2025,9,61,932669876.965725
2,3171,Pesanggrahan,Jakarta Selatan,2021,7,106,931287538.6020617
6,3171,Pasar Manggis,Jakarta Selatan,2025,7,31,931178216.7105905
4,3172,Cijantung,Jakarta Timur,2018,7,221,930360818.933133
2,3172,Kalisari,Jakarta Timur,2020,7,62,930360818.933133
1,3172,Pondok Ranggon,Jakarta Timur,2018,9,296,929665926.5306122
7,3172,Pulo Gadung,Jakarta Timur,2021,7,235,927038101.7226574
4,3171,Mampang Prapatan,Jakarta Selatan,2021,9,212,926759814.6403822
2,3175,Kapuk Muara,Jakarta Utara,2018,9,171,925327669.1905853
2,3175,Kapuk Muara,Jakarta Utara,2021,9,171,925327669.1905853
2,3175,Kapuk Muara,Jakarta Utara,2020,9,171,925327669.1905853
2,3174,Maphar,Jakarta Barat,2020,9,11,924307616.494454
2,3174,Maphar,Jakarta Barat,2021,9,11,924307616.494454
1,3174,Palmerah,Jakarta Barat,2021,9,243,921391819.5969951
4,3174,Meruya Utara,Jakarta Barat,2018,7,58,920185117.0146021
4,3171,Cipulir,Jakarta Selatan,2020,7,89,919073931.5384281
1,3173,Cideng,Jakarta Pusat,2025,7,145,918474477.1026379
4,3173,Galur,Jakarta Pusat,2024,7,57,918384844.7307869
6,3171,Kramat Pela,Jakarta Selatan,2024,7,23,917299812.487644
3,3171,Duren Tiga,Jakarta Selatan,2020,9,133,916168273.9016349
7,3174,Glodok,Jakarta Barat,2021,9,46,915560225.8020774
1,3173,Pasar Baru,Jakarta Pusat,2021,7,44,915217228.8302655
4,3175,Warakas,Jakarta Utara,2020,7,137,913798103.8076842
1,3172,Bale Kambang,Jakarta Timur,2024,9,70,913391781.1749923
1,3171,Gandaria Utara,Jakarta Selatan,2020,9,121,910872503.5322614
2,3175,Kapuk Muara,Jakarta Utara,2025,9,173,908226801.0581654
5,3173,Senen,Jakarta Pusat,2020,7,104,906200310.3196226
7,3172,Bali Mester,Jakarta Timur,2020,9,91,904539820.4081633
7,3174,Jelambar Baru,Jakarta Barat,2020,9,164,903897038.2122421
7,3174,Jelambar Baru,Jakarta Barat,2021,9,164,903897038.2122421
4,3171,Cipulir,Jakarta Selatan,2018,7,145,903806922.7088861
3,3173,Cikini,Jakarta Pusat,2024,7,87,901686938.4629545
7,3172,Ceger,Jakarta Timur,2021,9,72,901399057.1428572
6,3174,Jati Pulo,Jakarta Barat,2025,9,101,897253230.9145851
3,3173,Tanah Tinggi,Jakarta Pusat,2018,7,172,897183391.8089796
3,3172,Pulo Gebang,Jakarta Timur,2020,7,112,897133646.8283783
4,3172,Jati,Jakarta Timur,2020,7,143,897133646.8283782
1,3175,Pademangan Barat,Jakarta Utara,2018,9,124,897116459.7640431
2,3171,Cipete Utara,Jakarta Selatan,2024,9,21,895907519.6392562
5,3174,Mangga Besar,Jakarta Barat,2020,7,34,895712108.5833627
2,3172,Cipinang,Jakarta Timur,2018,9,273,895117530.612245
2,3172,Cipinang,Jakarta Timur,2020,9,269,895117530.612245
6,3172,Cakung Barat,Jakarta Timur,2024,7,37,894504066.3405298
5,3172,Rambutan,Jakarta Timur,2020,7,157,893810929.6179028
2,3173,Pegangsaan,Jakarta Pusat,2024,7,21,893337985.3290383
4,3173,Kwitang,Jakarta Pusat,2025,9,32,890152248.8538665
1,3172,Kebon Manggis,Jakarta Timur,2024,9,14,889034667.0103259
2,3171,Pondok Labu,Jakarta Selatan,2025,7,136,888731346.4331846
6,3175,Semper Barat,Jakarta Utara,2018,9,306,888653096.9360803
2,3171,Cipete Utara,Jakarta Selatan,2020,9,25,887041536.8700801
5,3171,Petukangan Utara,Jakarta Selatan,2024,7,58,886028227.9710197
2,3172,Cipinang Cempedak,Jakarta Timur,2021,9,75,885695240.8163265
3,3171,Tebet Timur,Jakarta Selatan,2020,7,48,885486512.1134357
1,3171,Kalibata,Jakarta Selatan,2020,9,250,884393651.6853932
4,3172,Cipayung,Jakarta Timur,2020,7,216,883842777.9864764
5,3172,Gedong,Jakarta Timur,2021,7,152,883842777.9864764
1,3174,Palmerah,Jakarta Barat,2018,9,234,883486459.9300301
2,3172,Pal Meriem,Jakarta Timur,2020,9,28,882554477.5510205
1,3173,Kenari,Jakarta Pusat,2021,9,40,882379296.9353592
6,3174,Kembangan Utara,Jakarta Barat,2020,7,37,881028303.524619
6,3175,Kebon Bawang,Jakarta Utara,2020,7,84,880995094.9530494
2,3175,Rorotan,Jakarta Utara,2024,7,49,880627532.2351605
5,3171,Petukangan Utara,Jakarta Selatan,2018,9,80,879097881.3160197
6,3171,Tanjung Barat,Jakarta Selatan,2025,9,89,877985649.6517736
5,3174,Kembangan Selatan,Jakarta Barat,2020,9,84,877654866.1351124
6,3172,Cililitan,Jakarta Timur,2021,7,223,877197343.5655254
7,3172,Rawa Terate,Jakarta Timur,2024,7,53,874402851.3665853
7,3172,Bali Mester,Jakarta Timur,2020,7,100,873874626.35505
5,3172,Gedong,Jakarta Timur,2018,9,255,873132187.755102
6,3171,Pejaten Barat,Jakarta Selatan,2025,9,96,871909624.3946679
2,3173,Cempaka Baru,Jakarta Pusat,2025,9,76,871798594.2383227
5,3175,Sungai Bambu,Jakarta Utara,2020,7,160,871622806.708868
7,3171,Pejaten Timur,Jakarta Selatan,2018,7,206,870219503.2838938
4,3172,Cipinang Muara,Jakarta Timur,2018,9,266,869991424.4897959
6,3175,Koja,Jakarta Utara,2025,7,171,868070855.5588224
3,3173,Gambir,Jakarta Pusat,2025,9,19,867210180.5844369
3,3171,Ulujami,Jakarta Selatan,2018,7,228,867166101.5179853
10,3174,Roa Malaka,Jakarta Barat,2020,7,43,866344498.4658754
5,3171,Petukangan Utara,Jakarta Selatan,2020,9,276,865858455.3925856
5,3172,Gedong,Jakarta Timur,2024,9,79,864677552.8456594
5,3172,Gedong,Jakarta Timur,2020,7,146,863906474.7236235
1,3172,Pondok Bambu,Jakarta Timur,2021,9,231,863709897.9591837
3,3173,Sumur Batu,Jakarta Pusat,2018,7,110,861115717.7664076
1,3173,Pasar Baru,Jakarta Pusat,2020,7,41,861115717.7664075
4,3174,Tangki,Jakarta Barat,2018,9,23,860160084.7503593
4,3171,Petukangan Selatan,Jakarta Selatan,2020,7,120,858005896.2202601
3,3171,Karet Kuningan,Jakarta Selatan,2021,7,30,858005896.2202601
10,3174,Roa Malaka,Jakarta Barat,2021,9,39,857244287.8529005
2,3173,Cempaka Putih Timur,Jakarta Pusat,2025,7,94,856785892.8196248
4,3174,Kapuk,Jakarta Barat,2021,7,99,856555295.0933796
4,3171,Petukangan Selatan,Jakarta Selatan,2024,9,98,856089407.6552894
2,3172,Cipinang,Jakarta Timur,2025,9,227,855672076.1578778
7,3171,Pejaten Timur,Jakarta Selatan,2020,9,221,855266914.6538384
1,3173,Menteng,Jakarta Pusat,2018,9,26,853761590.007726
6,3171,Grogol Utara,Jakarta Selatan,2025,9,62,853681548.6233507
4,3171,Mampang Prapatan,Jakarta Selatan,2025,7,210,851590334.9404545
2,3172,Cipinang Cempedak,Jakarta Timur,2018,9,49,851146844.8979592
6,3172,Utan Kayu Utara,Jakarta Timur,2021,9,35,851146844.8979591
4,3172,Pondok Kopi,Jakarta Timur,2020,7,157,850615605.8817216
7,3175,Tanjung Priuk,Jakarta Utara,2024,7,25,850261065.6063619
6,3171,Kramat Pela,Jakarta Selatan,2018,7,242,848845690.922535
1,3175,Suka Pura,Jakarta Utara,2020,7,36,848192086.0984145
5,3172,Cakung Timur,Jakarta Timur,2025,7,77,847647293.1053995
8,3171,Setia Budi,Jakarta Selatan,2021,9,18,847323259.0997779
4,3172,Ujung Menteng,Jakarta Timur,2021,7,86,847292888.671246
4,3171,Petukangan Selatan,Jakarta Selatan,2021,7,119,845792289.1566266
4,3174,Tangki,Jakarta Barat,2020,9,39,845581100.2630652
4,3174,Tangki,Jakarta Barat,2021,9,39,845581100.2630652
5,3175,Rawabadak Utara,Jakarta Utara,2025,7,159,843656362.7462306
2,3173,Kampung Rawa,Jakarta Pusat,2025,7,89,843077318.5345109
7,3172,Ceger,Jakarta Timur,2020,7,180,840647454.2502952
1,3172,Pinang Ranti,Jakarta Timur,2024,9,43,840320438.680993
7,3173,Kemayoran,Jakarta Pusat,2025,9,67,839679698.6611214
3,3174,Meruya Selatan,Jakarta Barat,2018,7,53,836976888.3483881
1,3174,Sukabumi Selatan,Jakarta Barat,2025,7,168,836077679.3330879
5,3174,Kota Bambu Selatan,Jakarta Barat,2024,7,25,835660203.5167269
4,3174,Kota Bambu Utara,Jakarta Barat,2024,7,42,835660203.5167267
2,3171,Kuningan Timur,Jakarta Selatan,2020,9,40,834083833.1763439
1,3173,Harapan Mulya,Jakarta Pusat,2024,9,21,833956509.2140456
3,3173,Sumur Batu,Jakarta Pusat,2024,9,30,833956509.2140456
7,3171,Guntur,Jakarta Selatan,2024,7,7,833908920.4433126
1,3171,Cipedak,Jakarta Selatan,2018,7,234,833578682.0929929
4,3171,Pancoran,Jakarta Selatan,2025,9,76,832415460.2234808
7,3172,Klender,Jakarta Timur,2021,9,140,832302265.3061225
2,3172,Duren Sawit,Jakarta Timur,2020,9,158,832302265.3061225
6,3172,Kayu Putih,Jakarta Timur,2018,9,204,832302265.3061224
1,3172,Pondok Bambu,Jakarta Timur,2020,9,221,832302265.3061224
1,3173,Harapan Mulya,Jakarta Pusat,2021,7,99,829556502.979157
4,3173,Karang Anyar,Jakarta Pusat,2021,9,42,827528691.9907287
4,3173,Karang Anyar,Jakarta Pusat,2020,9,42,827528691.9907287
3,3172,Baru,Jakarta Timur,2020,7,138,827356585.4083933
3,3171,Cilandak Barat,Jakarta Selatan,2020,9,154,826140177.6222835
6,3172,Bambu Apus,Jakarta Timur,2020,7,204,824033868.1979178
6,3171,Pejaten Barat,Jakarta Selatan,2021,9,85,823492292.4375967
4,3172,Cipinang Muara,Jakarta Timur,2021,9,262,822879975.5102041
6,3174,Kedoya Selatan,Jakarta Barat,2020,7,38,822293083.2896444
4,3174,Kota Bambu Utara,Jakarta Barat,2020,7,41,822293083.2896444
1,3172,Cibubur,Jakarta Timur,2025,7,253,822115748.1323453
2,3172,Kelapa Dua Wetan,Jakarta Timur,2024,9,127,822052603.0574931
9,3171,Rawa Barat,Jakarta Selatan,2021,9,53,820844407.2529099
3,3171,Pulo,Jakarta Selatan,2020,9,43,820844407.2529099
3,3171,Pulo,Jakarta Selatan,2021,9,43,820844407.2529099
4,3172,Jati,Jakarta Timur,2018,7,141,820711150.9874423
2,3173,Bendungan Hilir,Jakarta Pusat,2020,9,123,820374265.2588205
4,3173,Kwitang,Jakarta Pusat,2020,9,64,820374265.2588204
2,3171,Ragunan,Jakarta Selatan,2025,9,39,820263409.7092694
4,3174,Meruya Utara,Jakarta Barat,2024,9,87,820242570.2977498
6,3174,Wijaya Kesuma,Jakarta Barat,2025,9,173,820041528.5510154
2,3171,Pondok Labu,Jakarta Selatan,2021,7,129,818311673.263451
5,3171,Cipete Selatan,Jakarta Selatan,2021,7,29,818311673.263451
4,3173,Kebon Melati,Jakarta Pusat,2024,7,28,818197407.123792
9,3174,Tambora,Jakarta Barat,2021,7,65,817398481.6033965
5,3171,Cipete Selatan,Jakarta Selatan,2021,9,32,815548636.8835363
7,3172,Pulo Gadung,Jakarta Timur,2025,7,245,814456284.640429
4,3171,Cipulir,Jakarta Selatan,2025,7,71,814449323.4477245
7,3172,Klender,Jakarta Timur,2020,9,131,813457685.7142857
2,3171,Kuningan Timur,Jakarta Selatan,2018,9,36,812900751.6988494
2,3171,Srengseng Sawah,Jakarta Selatan,2020,7,210,812204869.7316341
5,3172,Malaka Jaya,Jakarta Timur,2025,9,163,811978182.9072628
7,3172,Cawang,Jakarta Timur,2021,7,226,810742999.3560159
2,3172,Cipinang Cempedak,Jakarta Timur,2020,9,42,810316922.4489796
4,3172,Jati,Jakarta Timur,2025,7,137,809349975.6458182
5,3171,Petukangan Utara,Jakarta Selatan,2021,9,237,807604981.3294759
2,3172,Duren Sawit,Jakarta Timur,2021,9,156,807176159.1836735
6,3172,Cililitan,Jakarta Timur,2025,7,259,806796821.1485128
1,3101,Pulau Panggang,Kepulauan Seribu,2024,9,92,806308074.7126436
6,3172,Malaka Sari,Jakarta Timur,2025,7,291,804243666.6512074
5,3172,Gedong,Jakarta Timur,2018,7,156,804097564.935065
5,3173,Mangga Dua Selatan,Jakarta Pusat,2018,9,94,803680602.8843677
5,3173,Petojo Utara,Jakarta Pusat,2018,7,34,802505747.447228
2,3172,Batu Ampar,Jakarta Timur,2018,9,243,800894632.6530613
6,3172,Rawa Bunga,Jakarta Timur,2018,9,31,800894632.6530612
6,3171,Tanjung Barat,Jakarta Selatan,2020,7,35,799991262.6680006
2,3174,Slipi,Jakarta Barat,2025,9,133,798741748.5886514
2,3172,Kalisari,Jakarta Timur,2018,9,58,797753869.3877552
4,3172,Susukan,Jakarta Timur,2020,7,108,797452130.514114
7,3172,Cawang,Jakarta Timur,2020,7,210,797452130.514114
6,3172,Cakung Barat,Jakarta Timur,2020,7,89,797452130.514114
8,3172,Lubang Buaya,Jakarta Timur,2021,7,75,797452130.514114
4,3175,Penjaringan,Jakarta Utara,2025,9,93,797401506.8814249
1,3173,Rawa Sari,Jakarta Pusat,2021,9,89,796526176.1524594
7,3171,Guntur,Jakarta Selatan,2024,9,14,796362239.6793388
4,3172,Cijantung,Jakarta Timur,2021,7,203,794129413.3036386
1,3172,Pisangan Timur,Jakarta Timur,2025,7,195,794031048.6619856
2,3173,Kampung Rawa,Jakarta Pusat,2021,7,23,793488828.9365851
5,3174,Duri Kepa,Jakarta Barat,2024,9,41,793260906.8011132
8,3171,Setia Budi,Jakarta Selatan,2025,9,23,792921296.0522938
4,3174,Kapuk,Jakarta Barat,2025,7,105,792073590.9471359
6,3172,Malaka Sari,Jakarta Timur,2024,9,90,791606210.35166
6,3171,Pasar Manggis,Jakarta Selatan,2024,9,55,789725887.682011
2,3174,Maphar,Jakarta Barat,2018,7,36,788030871.4859092
3,3171,Tebet Timur,Jakarta Selatan,2018,7,31,787777655.604367
2,3174,Slipi,Jakarta Barat,2021,9,152,787265162.3138882
2,3172,Batu Ampar,Jakarta Timur,2025,7,264,786371585.1700693
3,3172,Kebon Pala,Jakarta Timur,2024,9,20,785516931.8104934
2,3171,Srengseng Sawah,Jakarta Selatan,2025,7,211,785267100.132008
4,3172,Cipinang Muara,Jakarta Timur,2020,9,146,785190816.3265307
3,3173,Sumur Batu,Jakarta Pusat,2018,9,83,784602131.5992788
3,3171,Duren Tiga,Jakarta Selatan,2021,9,132,783774014.6672946
1,3171,Kalibata,Jakarta Selatan,2021,9,252,783774014.6672945
2,3174,Rawa Buaya,Jakarta Barat,2021,7,35,783136269.7996613
10,3174,Roa Malaka,Jakarta Barat,2025,9,39,782766913.6168784
3,3171,Kebayoran Lama Utara,Jakarta Selatan,2025,7,48,782614170.7396702
3,3173,Cempaka Putih Barat,Jakarta Pusat,2020,9,79,782217322.6886429
3,3173,Karet Tengsin,Jakarta Pusat,2021,9,51,782217322.6886429
3,3173,Karet Tengsin,Jakarta Pusat,2020,9,51,782217322.6886429
3,3173,Karet Tengsin,Jakarta Pusat,2018,9,51,782217322.6886429
6,3173,Bungur,Jakarta Pusat,2018,9,132,779832513.7780067
5,3172,Gedong,Jakarta Timur,2025,7,162,778712121.6781532
2,3174,Maphar,Jakarta Barat,2018,9,10,778517771.6215117
1,3174,Krukut,Jakarta Barat,2020,7,45,778241668.1134135
6,3175,Kebon Bawang,Jakarta Utara,2021,7,85,777899924.2670543
6,3171,Grogol Utara,Jakarta Selatan,2025,7,70,777308311.9549944
1,3171,Bintaro,Jakarta Selatan,2025,9,82,771655207.6524239
4,3172,Cijantung,Jakarta Timur,2025,7,212,771052658.1862369
1,3172,Kebon Manggis,Jakarta Timur,2018,7,193,767547675.6198348
5,3173,Utan Panjang,Jakarta Pusat,2018,7,115,766438073.4046559
6,3171,Tanjung Barat,Jakarta Selatan,2021,9,89,765238818.3744869
6,3171,Tanjung Barat,Jakarta Selatan,2020,9,89,765238818.3744869
1,3172,Kebon Manggis,Jakarta Timur,2024,7,35,763846169.0098906
3,3171,Ciganjur,Jakarta Selatan,2021,7,17,763350441.4770998
4,3172,Jati,Jakarta Timur,2021,9,94,763205473.4693878
4,3172,Jati,Jakarta Timur,2020,9,94,763205473.4693878
1,3172,Jatinegara,Jakarta Timur,2024,9,85,761159817.6458269
4,3173,Kwitang,Jakarta Pusat,2021,9,59,760754042.4929178
4,3173,Kwitang,Jakarta Pusat,2018,9,59,760754042.4929178
6,3174,Cengkareng Barat,Jakarta Barat,2018,7,41,758663261.3684219
7,3173,Kampung Bali,Jakarta Pusat,2018,7,60,757421154.8940129
5,3171,Pengadegan,Jakarta Selatan,2018,7,182,757243637.9452829
5,3172,Cipinang Melayu,Jakarta Timur,2024,9,32,755070539.1046603
5,3172,Kramat Jati,Jakarta Timur,2020,7,133,754256806.7779329
4,3172,Kayu Manis,Jakarta Timur,2018,7,189,754256806.7779329
6,3172,Rawa Bunga,Jakarta Timur,2021,7,184,754256806.7779329
1,3171,Lebak Bulus,Jakarta Selatan,2018,7,106,754190236.1793746
6,3175,Kebon Bawang,Jakarta Utara,2020,9,39,753239291.6886777
5,3171,Kuningan Barat,Jakarta Selatan,2021,9,37,751999392.4510529
6,3174,Jati Pulo,Jakarta Barat,2025,7,90,751736509.9266798
1,3173,Rawa Sari,Jakarta Pusat,2018,9,9,751214806.8503734
7,3171,Pejaten Timur,Jakarta Selatan,2020,7,167,751136834.4134662
3,3172,Tengah,Jakarta Timur,2020,7,162,750934089.5674574
3,3174,Kelapa Dua,Jakarta Barat,2020,7,56,748874057.9959261
3,3174,Kelapa Dua,Jakarta Barat,2021,7,56,748874057.9959261
7,3173,Kemayoran,Jakarta Pusat,2018,7,114,748404236.3833699
3,3173,Sumur Batu,Jakarta Pusat,2020,7,78,748404236.3833699
5,3171,Lenteng Agung,Jakarta Selatan,2021,7,124,748083432.6475577
2,3172,Batu Ampar,Jakarta Timur,2025,9,137,746437343.0313402
3,3172,Ciracas,Jakarta Timur,2025,7,211,745521113.2131827
4,3174,Tangki,Jakarta Barat,2025,9,35,745492298.6827413
3,3172,Kebon Pala,Jakarta Timur,2025,7,217,742967958.7158773
3,3172,Munjul,Jakarta Timur,2018,7,170,740965937.9360309
3,3174,Kemanggisan,Jakarta Barat,2018,9,72,740612411.9545467
6,3172,Rawa Bunga,Jakarta Timur,2025,7,192,740414804.2185719
1,3174,Sukabumi Selatan,Jakarta Barat,2024,9,68,739297579.8078402
5,3173,Petojo Utara,Jakarta Pusat,2021,9,54,739290762.2971928
3,3173,Gambir,Jakarta Pusat,2018,9,63,739290762.2971928
5,3174,Krendang,Jakarta Barat,2021,7,107,739084854.6234304
2,3172,Cipinang,Jakarta Timur,2021,9,227,738079367.3469388
8,3172,Kampung Melayu,Jakarta Timur,2018,7,181,737643220.7255555
5,3171,Pengadegan,Jakarta Selatan,2024,9,90,736635071.7033885
2,3173,Paseban,Jakarta Pusat,2020,7,35,734878858.6174054
5,3173,Senen,Jakarta Pusat,2021,7,101,734878858.6174054
3,3174,Kemanggisan,Jakarta Barat,2021,9,71,734780818.159629
3,3174,Tanah Sereal,Jakarta Barat,2024,9,52,733901247.1085129
2,3171,Srengseng Sawah,Jakarta Selatan,2021,7,210,732816423.8180158
1,3171,Gandaria Utara,Jakarta Selatan,2018,7,182,732816423.8180158
3,3174,Kemanggisan,Jakarta Barat,2025,9,80,732179936.2062638
3,3174,Pegadungan,Jakarta Barat,2025,9,97,732179936.2062638
3,3172,Cipinang Besar Selatan,Jakarta Timur,2024,9,23,730713424.9399939
6,3173,Kebon Kacang,Jakarta Pusat,2020,7,37,730370399.3620839
4,3173,Serdang,Jakarta Pusat,2018,7,113,730370399.3620839
8,3171,Selong,Jakarta Selatan,2024,9,21,729998719.7060606
3,3173,Kramat,Jakarta Pusat,2025,7,89,729981580.6823204
2,3171,Pondok Labu,Jakarta Selatan,2018,7,137,729763022.0521073
2,3171,Pela Mampang,Jakarta Selatan,2025,7,138,729555582.8929129
2,3173,Gunung Sahari Utara,Jakarta Pusat,2018,9,41,727366717.7440124
1,3171,Lebak Bulus,Jakarta Selatan,2020,7,97,726709620.286199
6,3174,Kedoya Selatan,Jakarta Barat,2025,7,39,726067458.3682078
3,3173,Kramat,Jakarta Pusat,2025,9,46,724969357.3139737
2,3174,Rawa Buaya,Jakarta Barat,2018,7,63,724401049.5646868
5,3171,Lenteng Agung,Jakarta Selatan,2025,7,124,724249724.108237
1,3171,Kalibata,Jakarta Selatan,2020,7,153,723656218.5202906
3,3172,Cipinang Besar Selatan,Jakarta Timur,2024,7,29,723643739.0620016
8,3173,Gunung Sahari Selatan,Jakarta Pusat,2025,7,108,723127293.5397635
4,3174,Duri Utara,Jakarta Barat,2024,9,51,723108581.7098583
3,3171,Ulujami,Jakarta Selatan,2025,9,38,723047005.5955783
7,3171,Pejaten Timur,Jakarta Selatan,2021,9,220,722872655.4194981
2,3173,Paseban,Jakarta Pusat,2021,7,96,721353480.8514409
6,3172,Bambu Apus,Jakarta Timur,2021,7,185,721029634.6731781
4,3172,Cipayung,Jakarta Timur,2025,7,159,719989568.2401285
6,3174,Jembatan Besi,Jakarta Barat,2018,7,55,719506447.8784388
2,3174,Slipi,Jakarta Barat,2021,7,110,719506447.8784388
4,3171,Karet,Jakarta Selatan,2024,7,13,719246443.8823571
6,3172,Utan Kayu Utara,Jakarta Timur,2020,9,36,719234787.755102
2,3171,Kebayoran Lama Selatan,Jakarta Selatan,2025,7,68,718943865.3235613
11,3174,Pekojan,Jakarta Barat,2025,9,121,718867573.7297862
8,3174,Pinangsia,Jakarta Barat,2025,7,38,718733443.6372159
4,3175,Cilincing,Jakarta Utara,2024,7,28,718673043.5482345
7,3173,Kampung Bali,Jakarta Pusat,2024,7,36,718009969.5167971
2,3173,Cempaka Baru,Jakarta Pusat,2024,7,30,718009969.5167971
5,3172,Cipinang Besar Utara,Jakarta Timur,2018,7,197,717706917.4627026
2,3172,Penggilingan,Jakarta Timur,2018,7,142,717706917.4627026
4,3172,Jati,Jakarta Timur,2025,9,94,717308080.8642635
7,3174,Glodok,Jakarta Barat,2021,7,80,714611846.192191
2,3174,Rawa Buaya,Jakarta Barat,2020,7,39,714611846.192191
2,3171,Tebet Barat,Jakarta Selatan,2018,7,47,714496013.2225654
3,3174,Kemanggisan,Jakarta Barat,2020,9,82,711454442.9799583
3,3171,Karet Kuningan,Jakarta Selatan,2025,7,33,710985077.1465478
5,3175,Semper Timur,Jakarta Utara,2025,7,237,710733012.9887859
5,3173,Senen,Jakarta Pusat,2021,9,33,710673055.3695596
1,3171,Pondok Pinang,Jakarta Selatan,2020,9,57,709633229.4960641
7,3171,Manggarai,Jakarta Selatan,2024,7,33,708822582.3768158
1,3173,Johar Baru,Jakarta Pusat,2018,7,104,707828103.0854764
1,3171,Karet Semanggi,Jakarta Selatan,2021,9,18,706985344.3113773
5,3172,Cakung Timur,Jakarta Timur,2018,9,165,706671734.6938777
6,3175,Kebon Bawang,Jakarta Utara,2025,9,135,705497604.3933964
5,3171,Lenteng Agung,Jakarta Selatan,2020,7,127,705335807.9248402
3,3174,Tanah Sereal,Jakarta Barat,2020,7,56,704822642.8196952
3,3171,Ciganjur,Jakarta Selatan,2024,9,99,703453311.7167494
2,3175,Tugu Selatan,Jakarta Utara,2025,9,160,702794548.4378661
