rank_magnitude,rank_eczi,desa_pcode,nama_desa,nama_kecamatan,nama_kabkota,n_pixels,lum_2021,lum_2024,lum_2025,ntl_cagr_2021_2025,ntl_change_2024_2025,ntl_level_2025,ntl_recovery_2021_2025,quality_flag,nama_kabkota_podes,podes_count_2025,podes_cagr_2021_2025,podes_change_2024_2025,podes_level_2025,podes_diversity_shannon,podes_winsorize_flag,magnitude_2025,magnitude_cagr_2021_2025,magnitude_change_2024_2025,magnitude_perdagangan_2025,magnitude_akomamin_2025,centroid_lat,centroid_lon,count_hiburan_nightlife,count_gaya_hidup_wellness,count_retail_khusus,count_wisata_budaya,count_layanan_penunjang,transport_access_score_raw,catchment_density_1km,pulse_badge,pulse_yoy_2026,ntl_cagr_2021_2025_w,ntl_change_2024_2025_w,podes_cagr_2021_2025_w,podes_change_2024_2025_w,magnitude_cagr_2021_2025_w,magnitude_change_2024_2025_w,low_reliability_flag,n_ntl_cagr,n_ntl_change,n_podes_cagr,n_podes_change,n_mag_cagr,n_ntl_level,n_podes_level,n_podes_div,n_mag_level,n_osm_ent,n_osm_well,n_osm_spec,n_osm_tour,n_tra_access,n_tra_auto,n_tra_catch,g1,g2,g3,g4,g5,eczi_score,n_osm_lifestyle_density,magnitude_score,tipe_kawasan
262,201,ID3171090005,Bukit Duri,Tebet,Kota Jakarta Selatan,5,37.535,51.655,46.445,0.0532,-0.1369,46.445,1.237,medium,Jakarta Selatan,80.0,-0.0807,1.1622,80.0,0.9389,False,410219419.1483922,-0.2391,-0.5013,334269103.43457097,75950315.71382125,-6.2213,106.8581,0.0,0.0,0.0,0.0,14.0,131.86,55,Stabil,-0.22,0.0532,-0.092785,-0.0807,0.2826099999999992,-0.2391,-0.5013,0,46.00784606762562,0.0,31.20720906459124,100.0,11.229712549738302,78.32555420701094,59.66519595558771,49.12106309511353,88.07708423126184,0.0,0.0,0.0,0.0,85.23362338062357,56.86583980719758,76.64017774170253,37.98,55.73,46.16,0.0,76.85,47.95,0.0,61.94,Aktivitas Rendah
144,202,ID3172040001,Pinang Ranti,Makasar,Kota Jakarta Timur,10,27.439,37.181,34.088,0.0516,-0.0804,34.088,1.242,high,Jakarta Timur,123.0,-0.1018,0.0,123.0,1.3223,False,1028429598.8269897,-0.0325,-0.6467,525949826.4449166,502479772.3820729,-6.2908,106.8845,1.0,1.0,0.0,3.0,10.0,110.76,15,Mulai Melambat,-9.36,0.0516,-0.0804,-0.1018,0.0,-0.0325,-0.6467,0,43.61666355314777,6.580240682198553,27.582059806372367,42.52448114214831,45.34069707926759,72.20265736227432,65.44689312587336,69.17965888877264,92.15889516219902,25.0,18.54490234153689,0.0,34.753068574288,82.21877362690623,50.35295446217687,52.788354609157,37.58,46.12,66.62,18.76,69.84,47.79,43.58585372427559,74.43,Kawasan Komersial Mapan
220,203,ID3171010001,Cipedak,Jagakarsa,Kota Jakarta Selatan,18,25.725,35.718,35.431,0.08375,-0.0146,35.431,1.377,high,Jakarta Selatan,67.0,-0.3262,0.0,67.0,1.4499,False,562120050.5760348,-0.3276,-0.6896,334269103.43457097,227850947.14146376,-6.3538,106.8021,0.0,3.0,0.0,0.0,8.0,93.65,11,Stabil,3.88,0.08375,-0.0146,-0.2623399999999999,0.0,-0.3071149999999999,-0.6896,0,91.66448720343732,41.54025980926069,0.0,42.52448114214831,0.0,72.96491196519639,57.28994583945995,75.85539395207701,89.47613859066783,0.0,37.08980468307378,0.0,0.0,79.32201977335326,46.13910805064984,47.31106793714966,73.93,33.84,40.67,9.27,66.22,47.74,33.722619737900224,68.67,Awal Pertumbuhan
38,204,ID3175040003,Tugu Utara,Koja,Kota Jakarta Utara,11,44.238,50.199,50.332,0.0361,-0.0073,50.332,1.138,high,Jakarta Utara,897.0,-0.0011,0.0,897.0,0.8683,False,3101958206.1077085,-0.1473,-0.7427,1953159425.0073504,1148798781.100358,-6.1243,106.912,0.0,1.0,2.0,0.0,21.0,18.78,37,Mulai Melambat,-8.59,0.0361,-0.0073,-0.0011,0.0,-0.1473,-0.7427,0,20.45208294414347,45.41880296469464,44.88312759322734,42.52448114214831,26.38648108706061,79.92355669855256,92.32863218480368,45.42743538767395,97.06188835276645,0.0,18.54490234153689,38.00937667159343,0.0,52.03087617057107,64.90822249837855,69.25736463570288,37.65,57.39,58.51,14.14,57.83,47.67,33.722619737900224,82.97,Kawasan Komersial Mapan
222,205,ID3173060001,Harapan Mulya,Kemayoran,Kota Jakarta Pusat,4,48.667,50.418,53.288,0.02335,0.05975,53.288,1.095,low,Jakarta Pusat,120.0,-0.0082,-0.0083,120.0,0.7998,False,862677640.0340166,-0.0075,-0.6055,541488684.262003,321188955.77201366,-6.1705,106.8558,0.0,1.0,0.0,0.0,8.0,108.24,51,Mulai Melambat,-8.48,0.02335,0.05975,-0.0082,-0.0083,-0.0075,-0.6055,0,1.3973472818979986,81.04295619371464,43.66329063903996,40.83647715601841,49.46835735631615,81.05978634737994,65.11436873965,41.8436747933452,91.3783818520118,0.0,18.54490234153689,0.0,0.0,81.82119620580292,46.13910805064984,75.22920831733873,37.9,48.69,68.52,4.64,71.91,47.64,16.861309868950112,68.6,Aktivitas Rendah
141,206,ID3174070003,Kedaung Kali Angke,Cengkareng,Kota Jakarta Barat,12,32.113,40.425,37.951,0.0518,-0.056,37.951,1.182,high,Jakarta Barat,105.0,-0.0328,0.0396,105.0,1.1135,False,806955269.8825574,0.0389,-0.6754,535383075.3624159,271572194.5201415,-6.1526,106.7586,0.0,6.0,0.0,1.0,16.0,19.66,18,Stabil,2.86,0.0518,-0.056,-0.0328,0.0396,0.0389,-0.6754,0,43.91556136745749,19.544138352416123,39.43681330481322,50.57809052175601,57.12929483051828,74.32225358563274,63.31738008193776,58.25572878518364,91.08183598501692,0.0,52.06212286759118,0.0,17.376534287144,52.78968907977196,59.49411724241314,56.06027598341362,41.88,50.59,72.56,15.91,54.96,47.63,50.58392960685033,74.65,Kawasan Komersial Mapan
82,207,ID3175060007,Kali Baru,Cilincing,Kota Jakarta Utara,10,61.947,63.374,66.186,0.02485,0.0586,66.186,1.068,high,Jakarta Utara,1367.0,0.0835,0.0,1367.0,0.7423,False,3909189334.175934,-0.0332,-0.7429,2436023838.4119453,1473165495.7639885,-6.103,106.9204,0.0,0.0,0.0,0.0,6.0,14.97,13,Stabil,-0.38,0.02485,0.0586,0.0835,0.0,-0.0332,-0.7429,0,3.639080889220997,80.4319528199134,59.418086230446136,42.52448114214831,45.22512259151023,85.38565739395834,98.0438356513576,38.83540860102542,98.08910229216804,0.0,0.0,0.0,0.0,48.30098702852992,40.861803363298485,50.24600043712402,39.66,63.87,69.25,0.0,46.73,47.56,0.0,78.46,Aktivitas Rendah
168,208,ID3173050001,Rawa Sari,Cempaka Putih,Kota Jakarta Pusat,7,45.152,53.881,50.559,0.0353,-0.0305,50.559,1.12,medium,Jakarta Pusat,126.0,-0.0802,0.0678,126.0,1.5436,False,2114096630.785719,-0.1165,-0.5921,558624402.1183954,1555472228.6673234,-6.1905,106.866,0.0,1.0,1.0,0.0,9.0,123.73,28,Trend Lanjut Tumbuh,5.81,0.0353,-0.0305,-0.0802,0.0678,-0.1165,-0.5921,0,19.256491686904532,33.09247403235662,31.2931130754495,56.31323659511301,31.471758548384432,80.0131021633192,65.77146795560625,80.75755990373548,95.35913840878456,0.0,18.54490234153689,23.981246656813145,0.0,84.13284361637952,48.35155381807434,64.11120586383493,33.42,52.0,60.51,10.63,72.18,47.55,26.72454385532548,72.76,Aktivitas Rendah
91,209,ID3175040002,Tugu Selatan,Koja,Kota Jakarta Utara,6,39.545,47.788,48.203,0.0506,0.02515,48.203,1.219,medium,Jakarta Utara,659.0,0.0011,0.0,659.0,0.7233,False,2208354938.547699,-0.0828,-0.7412,1505560390.1098328,702794548.4378661,-6.1354,106.9102,0.0,1.0,0.0,0.0,9.0,7.84,14,Mulai Melambat,-6.06,0.0506,0.02515,0.0011,0.0,-0.0828,-0.7412,0,42.1221744815991,62.65972425152088,45.26110524100372,42.52448114214831,37.03584460184589,79.06391448608137,88.14774009509335,37.84137281573716,95.55286102601474,0.0,18.54490234153689,0.0,0.0,37.99085166395025,48.35155381807434,51.55958154504077,54.27,55.48,63.63,4.64,42.62,47.41,16.861309868950112,77.59,Aktivitas Rendah
72,210,ID3175010004,Penjaringan,Penjaringan,Kota Jakarta Utara,17,44.411,50.779,53.941,0.0395,0.0623,53.941,1.215,high,Jakarta Utara,199.0,-0.3946,0.0,199.0,1.3992,False,1499996355.5993469,-0.3176,-0.7471,702594848.717922,797401506.8814249,-6.122,106.8,0.0,5.0,1.0,2.0,64.0,62.57,46,Trend Lanjut Tumbuh,7.37,0.0395,0.0623,-0.2623399999999999,0.0,-0.3071149999999999,-0.746425,0,25.53334578740893,82.39778976170868,0.0,42.52448114214831,0.0,81.30243328734906,71.93737662747992,73.20288793554462,93.8351036990151,0.0,47.93787713240882,23.981246656813145,27.54115523761867,72.38303484455024,87.65717773122283,73.30440150260732,51.41,37.51,42.65,22.57,76.34,47.38,53.44908771065096,79.19,Kawasan Komersial Mapan
265,211,ID3171100007,Guntur,Setia Budi,Kota Jakarta Selatan,3,43.78,56.79,52.776,0.0478,-0.0639,52.776,1.205,low,Jakarta Selatan,20.0,-0.0723,-0.0476,20.0,1.5672,False,561605803.670607,0.1164,-0.6555,212234351.3870292,349371452.28357774,-6.2072,106.8332,0.0,1.0,0.0,0.0,5.0,219.31,43,Mulai Melambat,-9.48,0.0478,-0.0639,-0.0723,-0.0476,0.1164,-0.6555,0,37.937605081262845,15.346810828042404,32.650396447010124,32.84387996868046,69.92504168936881,80.86748311113404,41.336700333603446,81.99225698440932,89.47207384558386,0.0,18.54490234153689,0.0,0.0,94.05003128461684,37.62482206152659,72.0486030622674,38.5,41.04,78.81,4.64,76.64,47.34,16.861309868950112,60.51,Aktivitas Rendah
213,212,ID3173040003,Tanah Tinggi,Johar Baru,Kota Jakarta Pusat,1,54.437,56.164,57.853,0.0153,0.0301,57.853,1.063,low,Jakarta Pusat,93.0,-0.0344,0.0,93.0,1.3437,False,1561984928.6044614,-0.0388,-0.5957,1199500249.9474747,362484678.6569868,-6.1792,106.8492,1.0,0.0,0.0,0.0,3.0,171.04,68,Mulai Melambat,-17.92,0.022415,0.0301,-0.0344,0.0,-0.0388,-0.5957,0,0.0,65.28969529527403,39.16192047006676,42.52448114214831,44.30052668945135,82.69830363073056,61.68613264757297,70.29925708904467,94.01494540735246,25.0,0.0,0.0,0.0,89.73877430258042,29.11053607240334,80.61473879077853,32.83,49.79,66.9,8.33,73.21,47.31,16.861309868950112,68.89,Aktivitas Rendah
189,213,ID3171020004,Pasar Minggu,Pasar Minggu,Kota Jakarta Selatan,9,32.032,39.477,41.548,0.0525,0.0328,41.548,1.297,medium,Jakarta Selatan,82.0,-0.4183,0.0,82.0,1.4309,False,1259540704.0470123,-0.2829,-0.719,992195592.7343614,267345111.3126508,-6.2902,106.8394,1.0,2.0,0.0,0.0,34.0,106.76,37,Stabil,3.81,0.0525,0.0328,-0.2623399999999999,0.0,-0.2829,-0.719,0,44.96170371754156,66.72422495550302,0.0,42.52448114214831,3.998051744349232,76.11477689223129,59.996368482353,74.86135816678875,93.05917195185648,25.0,29.392974790871936,0.0,0.0,81.58340086716073,74.65808914517115,69.25736463570288,56.5,34.46,44.48,15.68,78.0,47.31,33.722619737900224,71.27,Kawasan Komersial Mapan
217,214,ID3172040003,Kebon Pala,Makasar,Kota Jakarta Timur,9,34.702,40.861,37.342,0.0185,-0.0861,37.342,1.076,medium,Jakarta Timur,237.0,0.2635,0.0,237.0,0.6579,False,1212677311.1599889,0.0375,-0.6732,742967958.7158773,469709352.4441117,-6.2562,106.8779,0.0,0.0,0.0,0.0,7.0,99.78,9,Mulai Melambat,-6.03,0.022415,-0.0861,0.2635,0.0,0.0375,-0.6732,0,0.0,3.55178917727068,90.34353013942226,42.52448114214831,56.89814585500355,74.00245205566468,74.29921033890356,34.41979700742911,92.89078014441256,0.0,0.0,0.0,0.0,80.4159921471319,43.665804108605016,43.83977956475886,13.37,69.05,73.26,0.0,65.74,47.2,0.0,68.74,Aktivitas Rendah
218,215,ID3173060002,Cempaka Baru,Kemayoran,Kota Jakarta Pusat,3,47.007,52.796,51.729,0.0238,-0.0202,51.729,1.1,low,Jakarta Pusat,108.0,0.0144,0.0693,108.0,1.0653,False,1097990069.9427035,0.1258,-0.4887,226191475.70438096,871798594.2383227,-6.1681,106.8627,1.0,0.0,0.0,0.0,7.0,57.66,50,Mulai Melambat,-10.84,0.0238,-0.0202,0.0144,0.0693,0.1258,-0.4887,0,2.069867364094901,38.56493903248945,47.54615192983363,56.6182975564618,71.47704195353906,80.46847190146207,63.69630887443905,55.734016950926026,92.44955865655636,25.0,0.0,0.0,0.0,70.98173180467897,43.665804108605016,74.85950011148998,25.78,54.87,81.01,8.33,64.73,47.15,16.861309868950112,68.71,Aktivitas Rendah
177,216,ID3174070004,Kapuk,Cengkareng,Kota Jakarta Barat,22,31.762,39.694,38.765,0.05795,-0.0016,38.765,1.22,high,Jakarta Barat,211.0,0.0122,-0.0047,211.0,1.3734,False,1375155067.4168515,-0.0188,-0.6761,792073590.9471359,583081476.4697155,-6.1421,106.7538,0.0,0.0,0.0,1.0,10.0,3.98,15,Stabil,4.77,0.05795,-0.0016,0.0122,-0.0047,-0.0188,-0.6761,0,53.106669157481775,48.44725446962251,47.16817428205725,41.56862346325548,47.602654911090205,74.74198482176473,72.72851692720067,71.85309197446898,93.44918782104806,0.0,0.0,0.0,17.376534287144,27.98697569409069,50.35295446217687,52.788354609157,55.35,55.94,68.44,2.9,37.3,47.08,16.861309868950112,71.92,Aktivitas Rendah
137,217,ID3172080002,Penggilingan,Cakung,Kota Jakarta Timur,17,34.929,41.133,38.496,0.025,-0.0484,38.496,1.102,high,Jakarta Timur,235.0,0.0237,0.0,235.0,1.2552,False,1650050649.4347603,-0.0048,-0.6713,998283408.4464194,651767240.988341,-6.205,106.9348,0.0,0.0,2.0,0.0,7.0,169.92,8,Stabil,1.73,0.025,-0.0484,0.0237,0.0,-0.0048,-0.6713,0,3.8632542499532976,23.58207369231996,49.14396653179739,42.52448114214831,49.91414466623738,74.60423570547854,74.18463243990486,65.66914303651774,94.2585342406146,0.0,0.0,38.00937667159343,0.0,89.62491442366692,43.665804108605016,41.83378126514232,21.4,56.57,70.07,9.5,70.97,46.85,26.72454385532548,74.73,Aktivitas Rendah
49,218,ID3172070003,Pondok Kelapa,Duren Sawit,Kota Jakarta Timur,22,33.001,39.735,37.931,0.0332,-0.0458,37.931,1.149,high,Jakarta Timur,415.0,-0.0317,-0.0072,415.0,1.2281,False,3176418439.1484194,-0.2376,-0.6869,1851037010.5464296,1325381428.6019895,-6.2432,106.9319,0.0,5.0,0.0,0.0,37.0,71.54,27,Stabil,1.75,0.0332,-0.0458,-0.0317,-0.0072,-0.2376,-0.6869,0,16.118064636652342,24.96347262439232,39.6258021287014,41.06018852767418,11.477372166361215,74.31183071539726,81.88102880138655,64.2513341006592,97.1672346703442,0.0,47.93787713240882,0.0,0.0,74.68408959603055,76.38499159272875,63.44308908941328,28.4,54.44,50.43,11.98,73.42,46.45,43.58585372427559,81.87,Aktivitas Rendah
228,219,ID3173080006,Duri Pulo,Gambir,Kota Jakarta Pusat,2,45.729,51.016,51.644,0.03095,0.0121999999999999,51.644,1.129,low,Jakarta Pusat,31.0,-0.3772,0.069,31.0,1.5378,False,851914939.3560984,-0.047,-0.3479,370131505.6980779,481783433.6580205,-6.1634,106.8045,0.0,1.0,3.0,0.0,25.0,147.19,166,Stabil,1.03,0.03095,0.0121999999999999,-0.2623399999999999,0.069,-0.047,-0.3479,0,12.755464225667843,55.77929495523731,0.0,56.55728536419203,42.946654118579424,80.43573149276072,47.05568422631459,80.45411740085801,91.3226263157623,0.0,18.54490234153689,47.96249331362629,0.0,87.13726174384286,68.41615998555184,97.44340013006874,36.58,34.58,64.94,16.63,84.0,46.13,39.15074910131681,67.61,Kawasan Komersial Mapan
145,220,ID3174050004,Duri Utara,Tambora,Kota Jakarta Barat,2,35.765,44.478,42.798,0.0459,-0.0376,42.798,1.197,low,Jakarta Barat,113.0,-0.2022,0.0,113.0,1.416,False,822481249.7875896,-0.1942,-0.6699,465709935.417992,356771314.3695976,-6.1543,106.8049,0.0,5.0,1.0,0.0,14.0,109.53,125,Mulai Melambat,-7.22,0.0459,-0.0376,-0.2022,0.0,-0.1942,-0.6699,0,35.09807584532039,29.32019233323593,10.332534426032352,42.52448114214831,18.642990407317512,76.70239145763966,64.30526297193487,74.0818248404311,91.16647228875024,0.0,47.93787713240882,23.981246656813145,0.0,82.02585052345799,56.86583980719758,92.07978170226636,40.35,39.61,51.61,17.98,77.24,46.04,47.33568125293554,74.34,Kawasan Komersial Mapan
205,221,ID3174050007,Angke,Tambora,Kota Jakarta Barat,3,38.56,48.008,47.633,0.0469,-0.0178,47.633,1.235,low,Jakarta Barat,116.0,-0.0559,0.0,116.0,1.057,False,605767581.3227358,-0.3817,-0.6962,432706869.128528,173060712.19420782,-6.1456,106.7957,0.0,2.0,0.0,0.0,15.0,74.55,60,Stabil,-2.61,0.0469,-0.0178,-0.0559,0.0,-0.3071149999999999,-0.6962,0,36.59256491686904,39.84007650824855,35.46804800316128,42.52448114214831,0.0,78.82744478499136,64.6579425528658,55.29978026577378,89.80824932490373,0.0,29.392974790871936,0.0,0.0,75.39284307018528,58.22107214480668,78.26846641725932,44.58,47.33,40.82,7.35,71.53,46.0,26.72454385532548,69.65,Aktivitas Rendah
197,222,ID3171080005,Pengadegan,Pancoran,Kota Jakarta Selatan,4,32.948,44.268,37.863,0.033,-0.15405,37.863,1.149,low,Jakarta Selatan,189.0,0.004,0.0,189.0,1.0919,False,785564469.0744655,0.0049,-0.6856,448345067.3050991,337219401.7693663,-6.2493,106.8553,0.0,1.0,0.0,0.0,12.0,142.85,36,Mulai Melambat,-6.94,0.033,-0.092785,0.004,0.0,0.0049,-0.6856,0,15.819166822342613,0.0,45.75934850398167,42.52448114214831,51.51567685373224,74.27635286140905,71.24094702888351,57.12566705032961,90.96252228587647,0.0,18.54490234153689,0.0,0.0,86.61908969159416,53.86089194935016,68.74961789617184,20.95,53.4,69.45,4.64,75.75,46.0,16.861309868950112,70.23,Aktivitas Rendah
216,223,ID3172080006,Cakung Barat,Cakung,Kota Jakarta Timur,26,39.273,46.315,44.399,0.02765,-0.0260999999999999,44.399,1.131,high,Jakarta Timur,71.0,0.0758,0.0,71.0,1.3697,False,525805687.4727185,0.1054,-0.6228,227230750.2601824,298574937.2125361,-6.1732,106.9346,0.0,2.0,1.0,0.0,7.0,33.39,4,Mulai Melambat,-7.93,0.02765,-0.0260999999999999,0.0758,0.0,0.1054,-0.6228,0,7.823650289557257,35.43022607124836,58.09516446322882,42.52448114214831,68.10887116746743,77.43097968646272,58.0660085135826,71.65951658470232,89.17954447963238,0.0,29.392974790871936,23.981246656813145,0.0,61.672805952414514,43.665804108605016,30.6426909124696,27.48,56.43,77.69,13.34,52.52,45.87,33.722619737900224,68.75,Kawasan Komersial Mapan
109,224,ID3175040006,Koja,Koja,Kota Jakarta Utara,9,110.91,114.549,137.048,0.0205,0.1434,137.048,1.236,medium,Jakarta Utara,275.0,-0.0223,0.0,275.0,0.9463,False,1211358961.9111648,-0.3189,-0.7403,868070855.5588224,343288106.3523423,-6.1058,106.899,0.0,2.0,1.0,0.0,9.0,30.71,19,Mulai Melambat,-15.0,0.022415,0.0954299999999999,-0.0223,0.0,-0.3071149999999999,-0.7403,0,0.0,100.0,41.24079753283682,42.52448114214831,0.0,100.0,76.31043327590051,49.508213874646856,92.88594940761844,0.0,29.392974790871936,23.981246656813145,0.0,60.25842597412235,48.35155381807434,57.036868217048095,45.83,52.08,42.22,13.34,56.8,45.79,33.722619737900224,76.08,Kawasan Komersial Mapan
193,225,ID3174080004,Tegal Alur,Kali Deres,Kota Jakarta Barat,22,23.053,31.091,29.958,0.07475,0.0108,29.958,1.3,high,Jakarta Barat,120.0,-0.0462,-0.0083,120.0,1.4894,False,910636010.986646,-0.2255,-0.6975,641726288.9617999,268909722.024846,-6.1164,106.7159,0.0,0.0,2.0,0.0,17.0,1.05,5,Trend Lanjut Tumbuh,14.66,0.07475,0.0108,-0.0462,-0.0083,-0.2255,-0.6975,0,78.21408555949934,55.03546476104456,37.13458581381166,40.83647715601841,13.475159740452716,69.66130441855437,65.11436873965,77.92194203201842,91.61865583689766,0.0,0.0,38.00937667159343,0.0,12.513884882371038,60.6943760868515,34.113979284860406,70.03,50.49,48.99,9.5,27.8,45.56,26.72454385532548,70.69,Awal Pertumbuhan
174,226,ID3172070005,Malaka Jaya,Duren Sawit,Kota Jakarta Timur,6,35.599,43.227,39.871,0.02945,-0.0668,39.871,1.12,medium,Jakarta Timur,381.0,0.0074,0.0,381.0,1.0256,False,2251957319.38752,-0.0814,-0.6795,1439979136.480257,811978182.9072628,-6.2237,106.9347,0.0,0.0,0.0,0.0,9.0,156.2,16,Stabil,-1.98,0.02945,-0.0668,0.0074,0.0,-0.0814,-0.6795,0,10.513730618344852,13.80601971150015,46.34349577781789,42.52448114214831,37.26699357736061,75.29871890358251,80.72335648114756,53.65700533640264,95.63969321422778,0.0,0.0,0.0,0.0,88.16620318152798,48.35155381807434,53.942609478918826,22.27,55.8,63.8,0.0,73.08,45.39,0.0,72.04,Aktivitas Rendah
254,227,ID3172030003,Munjul,Cipayung,Kota Jakarta Timur,7,24.152,28.321,28.677,0.0563,-0.0086,28.677,1.187,medium,Jakarta Timur,118.0,0.0021,0.0,118.0,0.6851,False,458349484.5108101,-0.0448,-0.7204,385526329.0931184,72823155.41769174,-6.3479,106.8954,0.0,0.0,0.0,0.0,3.0,31.6,3,Trend Lanjut Tumbuh,5.37,0.0563,-0.0086,0.0021,0.0,-0.0448,-0.7204,0,50.64076218942649,44.728103498658456,45.432913262720255,42.52448114214831,43.3098882229597,68.80370437620944,64.88807349364065,35.842837710578635,88.56978047735316,0.0,0.0,0.0,0.0,60.74096655964556,29.11053607240334,26.3941773045785,51.94,48.96,63.88,0.0,47.68,45.19,0.0,63.75,Aktivitas Rendah
178,228,ID3173060003,Sumur Batu,Kemayoran,Kota Jakarta Pusat,6,45.538,52.676,51.529,0.02945,-0.0269,51.529,1.132,medium,Jakarta Pusat,91.0,-0.0485,0.0,91.0,1.2519,False,842114778.6063457,0.0068,-0.5996,520925822.8343319,321188955.77201366,-6.1635,106.871,0.0,2.0,2.0,0.0,15.0,31.53,40,Mulai Melambat,-16.64,0.02945,-0.0269,-0.0485,0.0,0.0068,-0.5996,0,10.513730618344852,35.00518024599527,36.73942736386363,42.52448114214831,51.82937903478791,80.39135140337712,61.39413428700359,65.49649471591503,91.27124100466908,0.0,29.392974790871936,38.00937667159343,0.0,60.70349413882303,58.22107214480668,70.70408876419482,29.3,48.18,69.76,16.85,61.58,44.94,39.15074910131681,71.88,Kawasan Komersial Mapan
260,229,ID3172100004,Kayu Manis,Matraman,Kota Jakarta Timur,2,37.891,54.263,51.071,0.07735,-0.0577,51.071,1.348,low,Jakarta Timur,53.0,-0.165,-0.274,53.0,1.0868,False,261756588.21829283,-0.1652,-0.7546,188933432.8006011,72823155.41769174,-6.2027,106.8622,0.0,1.0,0.0,0.0,5.0,105.22,59,Stabil,4.32,0.07735,-0.0577,-0.165,-0.209095,-0.1652,-0.746425,0,82.09975714552587,18.640915973753422,16.723792833887416,0.0,23.43107632869384,80.21363357809435,54.1600338119537,56.85884691848907,86.08179287769288,0.0,18.54490234153689,0.0,0.0,81.33247255949397,37.62482206152659,77.95375884961926,63.28,28.25,51.91,4.64,69.9,44.76,16.861309868950112,62.66,Awal Pertumbuhan
161,230,ID3172010001,Pekayon,Pasar Rebo,Kota Jakarta Timur,13,26.571,34.428,32.396,0.0577,-0.0455,32.396,1.219,high,Jakarta Timur,100.0,-0.1966,0.0,100.0,1.388,False,1409574291.490541,-0.4324,-0.7117,1118281669.8197742,291292621.67076695,-6.3454,106.8641,0.0,3.0,1.0,0.0,14.0,71.65,24,Stabil,0.3,0.0577,-0.0455,-0.1966,0.0,-0.3071149999999999,-0.7117,0,52.73304688959462,25.12286480886221,11.294659347644942,42.52448114214831,0.0,71.19967325656731,62.66133940887806,72.61692999895364,93.55897766553902,0.0,37.08980468307378,23.981246656813145,0.0,74.71050460026088,56.86583980719758,61.2853818249392,47.76,39.36,42.53,15.27,68.24,44.61,39.15074910131681,73.41,Kawasan Komersial Mapan
232,231,ID3171060008,Selong,Kebayoran Baru,Kota Jakarta Selatan,7,53.574,69.024,70.828,0.0576,0.0108,70.828,1.322,medium,Jakarta Selatan,22.0,-0.4079,0.0,22.0,0.9978,False,342140177.31782705,-0.3009,-0.5506,7958788.177013595,334181389.14081347,-6.2342,106.8045,0.0,7.0,0.0,1.0,6.0,144.85,72,Stabil,-1.48,0.0576,0.0108,-0.2623399999999999,0.0,-0.3009,-0.5506,0,52.58359798243974,55.03546476104456,0.0,42.52448114214831,1.0261363448742666,86.74147888958457,42.57186059647775,52.20257402950716,87.27114781693082,0.0,55.63470702461066,0.0,17.376534287144,86.8597935333015,40.861803363298485,81.68766344565678,58.99,26.96,40.23,16.8,74.58,44.41,53.44908771065096,67.1,Kawasan Komersial Mapan
55,232,ID3172020003,Ciracas,Ciracas,Kota Jakarta Timur,16,26.977,34.248,31.975,0.03865,-0.0813,31.975,1.185,high,Jakarta Timur,284.0,-0.1077,0.0,284.0,0.8922,False,1036813734.8839496,-0.457,-0.697,745521113.2131827,291292621.6707669,-6.326,106.8754,0.0,9.0,2.0,0.0,25.0,99.37,33,Stabil,-2.48,0.03865,-0.0813,-0.1077,0.0,-0.3071149999999999,-0.697,0,24.26303007659256,6.10206412878889,26.568392478244814,42.52448114214831,0.0,70.94221668555339,76.74610917251754,46.67782777022078,92.1949539767384,0.0,61.60483210529383,38.00937667159343,0.0,80.34492661001276,68.41615998555184,67.13969813120808,26.75,46.08,41.91,24.9,75.38,44.3,60.447163593225696,81.21,Kawasan Komersial Mapan
77,233,ID3175060006,Semper Barat,Cilincing,Kota Jakarta Utara,13,44.192,50.722,49.047,0.0319,0.0008,49.047,1.11,high,Jakarta Utara,345.0,-0.1663,0.0,345.0,0.8108,False,2767861800.0481567,-0.1548,-0.7374,2256984224.4529386,510877575.595218,-6.1259,106.924,0.0,2.0,1.0,0.0,31.0,50.25,22,Mulai Melambat,-7.21,0.0319,0.0008,-0.1663,0.0,-0.1548,-0.7374,0,14.175228843639076,49.72239194538162,16.50044240565592,42.52448114214831,25.148183003946045,79.40907159396973,79.37944048920664,42.419169195354186,96.55578567709732,0.0,29.392974790871936,23.981246656813145,0.0,68.62757752996286,72.77634018100836,59.69784815820736,35.42,42.31,57.61,13.34,68.33,44.07,33.722619737900224,78.84,Kawasan Komersial Mapan
156,234,ID3171040003,Ulujami,Pesanggrahan,Kota Jakarta Selatan,7,28.955,36.898,34.558,0.0466,-0.067,34.558,1.193,medium,Jakarta Selatan,116.0,-0.1999,0.0,116.0,1.2952,False,1171392072.9006774,-0.0549,-0.6494,448345067.3050991,723047005.5955783,-6.2365,106.7631,0.0,4.0,0.0,0.0,9.0,109.02,21,Mulai Melambat,-10.7,0.0466,-0.067,-0.1999,0.0,-0.0549,-0.6494,0,36.14421819540445,13.69975825518689,10.72769287598038,42.52448114214831,41.64231347103208,72.47268679853843,64.6579425528658,67.76184995291409,92.73695005463212,0.0,43.05992976375693,0.0,0.0,81.94522760600796,48.35155381807434,58.85151440997816,35.65,39.09,64.87,10.76,70.08,43.9,39.15074910131681,73.6,Aktivitas Rendah
